UF,Codigo,Cidade,Nome Posto,Latitude,Longitude
MG,1946011,TAPIRA,TAPIRA,-19.926944444444445,-46.82527777777778
MG,1946000,TAPIRAI,TAPIRAI - JUSANTE,-19.879444444444445,-46.032777777777774
MG,1943023,TAQUARACU DE MINAS,TAQUARACU,-19.663888888888888,-43.68805555555555
MG,1741001,TEOFILO OTONI,MUCURI,-17.595,-41.49277777777778
MG,1741003,TEOFILO OTONI,FAZENDA DIACUI,-17.491111111111113,-41.239444444444445
MG,1741007,TEOFILO OTONI,PEDRO VERSIANI (EFBM),-17.880277777777778,-41.31472222222222
MG,1741012,TEOFILO OTONI,TEOFILO OTONI,-17.85,-41.516666666666666
MG,2144002,TIRADENTES,PORTO TIRADENTES,-21.1225,-44.2325
MG,2144009,TIRADENTES,PORTO DO ELVAS,-21.165,-44.135555555555555
MG,1845004,TIROS,LAGOA DO GOUVEIA,-18.841388888888886,-45.85138888888889
MG,1845014,TIROS,TIROS,-18.999722222222225,-45.96611111111111
MG,2246088,TOLEDO,FORMIGA,-22.733333333333334,-46.416666666666664
MG,2145003,TRES CORACOES,TRES CORACOES,-21.72083333333333,-45.26444444444444
MG,2145020,TRES CORACOES,CHACARA SANTANA,-21.678333333333335,-45.25972222222222
MG,1845009,TRES MARIAS,UHE TRES MARIAS BARRAMENTO,-18.215,-45.259166666666665
MG,1845026,TRES MARIAS,FAZENDA DAS PEDRAS,-18.016666666666666,-45.10583333333334
MG,1845027,TRES MARIAS,BARRA DO RIO DE JANEIRO,-17.958055555555553,-45.102222222222224
MG,1845032,TRES MARIAS,ANDREQUICE - TRES MARIAS),-18.283333333333335,-45.0
MG,2145043,TRES PONTAS,TRES PONTAS,-21.36138888888889,-45.50111111111111
MG,1841011,TUMIRITINGA,TUMIRITINGA,-18.976388888888888,-41.640277777777776
MG,1848004,TUPACIGUARA,FAZENDA CACHOEIRA,-18.698333333333334,-48.78194444444444
MG,1848006,TUPACIGUARA,TUPACIGUARA,-18.600833333333334,-48.69083333333333
MG,1848008,TUPACIGUARA,BRILHANTE,-18.492222222222225,-48.90277777777778
MG,1848055,TUPACIGUARA,UHE ITUMBIARA TUPACIGUARA,-18.621666666666666,-48.68472222222222
MG,1742022,TURMALINA,PONTE ALTA,-17.2825,-42.80777777777777
MG,1644033,UBAI,UBAI,-16.28638888888889,-44.781666666666666
MG,1947016,UBERABA,UBERABA,-19.766666666666666,-47.93333333333333
MG,1947026,UBERABA,ITIGUAPIRA,-19.535833333333336,-47.81111111111111
MG,1848049,UBERLANDIA,UBERLANDIA,-18.923055555555557,-48.28861111111111
MG,1948006,UBERLANDIA,FAZENDA LETREIRO,-18.988333333333333,-48.19027777777777
MG,1740026,UMBURATIBA,SAO PEDRO DO PAMPA,-17.32027777777778,-40.67611111111111
MG,1646001,UNAI,UNAI,-16.35138888888889,-46.88972222222222
MG,1646003,UNAI,SANTO ANTONIO DO BOQUEIRAO,-16.529722222222222,-46.721111111111114
MG,1646004,UNAI,FAZENDA O RESFRIADO,-16.502777777777776,-46.66277777777778
MG,1647008,UNAI,FAZENDA LIMEIRA,-16.20888888888889,-47.2325
MG,2046013,VARGEM BONITA,VARGEM BONITA,-20.33,-46.36611111111111
MG,1744009,VARZEA DA PALMA,VARZEA DA PALMA,-17.59611111111111,-44.70111111111111
MG,1744044,VARZEA DA PALMA,PEDRA DE SANTANA,-17.633333333333333,-44.983333333333334
MG,1544030,VARZELANDIA,VARZELANDIA,-15.704166666666666,-44.02861111111111
MG,1846015,VAZANTE,VAZANTE,-18.005,-46.91111111111111
MG,1543025,VERDELANDIA,FAZENDA ALEGRE,-15.736944444444443,-43.585
MG,1948003,VERISSIMO,VERISSIMO,-19.673055555555557,-48.30972222222222
MG,1943009,VESPASIANO,VESPASIANO,-19.68722222222222,-43.920833333333334
MG,2042024,VICOSA,VICOSA,-20.75,-42.85
MG,2042040,VICOSA,FAZENDA VARGINHA,-20.71388888888889,-42.999722222222225
MG,1642013,VIRGEM DA LAPA,PEGA,-16.860000000000003,-42.347500000000004
MG,2245080,VIRGINIA,VIRGINIA,-22.338055555555556,-45.09055555555556
MG,2142008,VOLTA GRANDE,VOLTA GRANDE,-21.769166666666667,-42.53972222222222
MG,2245071,WENCESLAU BRAZ,BICAS,-22.511944444444445,-45.39138888888889
MS,1952001,AGUA CLARA,PONTAL,-19.678055555555556,-52.896388888888886
MS,1953000,AGUA CLARA,ALTO RIO VERDE,-19.376944444444444,-53.569722222222225
MS,1953003,AGUA CLARA,FURLANETO,-19.271944444444443,-53.490833333333335
MS,2052003,AGUA CLARA,FAZENDA RIO VERDE,-20.101944444444445,-52.92583333333333
MS,2355000,AMAMBAI,AMAMBAI,-23.097777777777775,-55.243611111111115
MS,2252000,ANAURILANDIA,ANAURILANDIA,-22.18638888888889,-52.71333333333334
MS,2255002,ANTONIO JOAO,ANTONIO JOAO,-22.188055555555557,-55.94361111111111
MS,2051046,APARECIDA DO TABOADO,APARECIDA DO TABOADO,-20.06833333333333,-51.103611111111114
MS,1955000,AQUIDAUANA,IGUACU,-19.94472222222222,-55.794444444444444
MS,1956003,AQUIDAUANA,ENTRE RIOS,-19.696666666666665,-56.282777777777774
MS,2055001,AQUIDAUANA,CIPOLANDIA,-20.12777777777778,-55.39333333333333
MS,2055004,AQUIDAUANA,TABOCO,-20.07027777777778,-55.64527777777778
MS,1956008,AQUIDAUANA,SAO SEBASTIAO,-19.359166666666667,-56.409166666666664
MS,1954005,BANDEIRANTES,BANDEIRANTES,-19.91777777777778,-54.35861111111111
MS,2152001,BATAGUASSU,PORTO UERE,-21.72583333333333,-52.33416666666667
MS,2253014,BATAYPORA,BATAIPORA,-22.298611111111114,-53.280277777777776
MS,2256001,BELA VISTA,BELA VISTA,-22.110000000000003,-56.527499999999996
MS,2056003,BONITO,ESTRADA MT-738,-20.764444444444443,-56.09305555555556
MS,2156000,BONITO,BONITO,-21.118333333333332,-56.480000000000004
MS,2152014,BRASILANDIA,FAZENDA BOA ESPERANCA,-21.249444444444446,-52.28805555555555
MS,2254000,CAARAPO,CAARAPO,-22.624444444444446,-54.82472222222223
MS,1954004,CAMAPUA,CAMAPUA,-19.496666666666666,-53.99666666666667
MS,1954006,CAMAPUA,FAZENDA CARANDA,-19.322222222222223,-54.16111111111111
MS,2054014,CAMPO GRANDE,DNOS - 8.DRS,-20.451666666666664,-54.6275
MS,2153005,CAMPO GRANDE,FAZENDA DIVISA,-21.211388888888887,-53.956944444444446
MS,2154008,CAMPO GRANDE,FAZENDA PONTE,-21.301944444444445,-54.19944444444444
MS,2257000,CARACOL,CARACOL,-22.014166666666668,-57.032222222222224
MS,2257001,CARACOL,SAO CARLOS,-22.222777777777775,-57.30472222222222
MS,1951004,CASSILANDIA,ARVORE GRANDE,-19.229166666666664,-51.875
MS,1952009,CASSILANDIA,PCH INDAIAZINHO MONTANTE 2,-19.065555555555555,-52.501666666666665
MS,1952010,CASSILANDIA,PCH INDAIAZINHO MONTANTE 1,-19.141111111111112,-52.38138888888889
MS,1952011,CASSILANDIA,PCH INDAIAZINHO JUSANTE,-19.203333333333333,-52.352222222222224
MS,1952012,CASSILANDIA,PCH INDAIA GRANDE MONTANTE 2,-19.206666666666667,-52.33777777777778
MS,1952013,CASSILANDIA,PCH INDAIA GRANDE MONTANTE 1,-19.229999999999997,-52.36527777777778
MS,1952014,CASSILANDIA,PCH INDAIA GRANDE JUSANTE,-17.28777777777778,-52.400555555555556
MS,1852002,CHAPADAO DO SUL,INDAIA GRANDE,-18.997777777777777,-52.588055555555556
MS,1852003,CHAPADAO DO SUL,CIDADE CHAPADAO GAUCHO,-18.691666666666666,-52.59388888888889
MS,1952000,CHAPADAO DO SUL,ALTO SUCURIU,-19.444166666666668,-52.55833333333333
MS,2355001,CORONEL SAPUCAIA,CORONEL SAPUCAIA,-23.266111111111112,-55.52444444444444
MS,1756002,CORUMBA,RETIRO SEGURO,-18.020833333333332,-56.731944444444444
MS,1756003,CORUMBA,PORTO DO ALEGRE,-17.623333333333335,-56.965
MS,1757003,CORUMBA,BELA VISTA DO NORTE,-17.641388888888887,-57.690555555555555
MS,1857001,CORUMBA,AMOLAR,-18.040277777777778,-57.490833333333335
MS,1857003,CORUMBA,SAO FRANCISCO,-18.39388888888889,-57.39111111111111
MS,1857005,CORUMBA,FAZENDA SANTA HELENA,-18.296944444444446,-57.01555555555556
MS,1956001,CORUMBA,PARAISO,-19.173333333333336,-56.71222222222222
MS,1956004,CORUMBA,CAMPO ALTO,-19.003333333333334,-56.08888888888889
MS,1957003,CORUMBA,PORTO DA MANGA,-19.258333333333333,-57.23527777777778
MS,1957004,CORUMBA,FORTE COIMBRA,-19.91861111111111,-57.78944444444444
MS,1957005,CORUMBA,PIRAPUTANGA,-19.30527777777778,-57.593333333333334
MS,1957006,CORUMBA,PORTO ESPERANCA,-19.600833333333334,-57.43805555555555
MS,2057001,CORUMBA,SAO SIMAO,-20.049722222222226,-57.32138888888889
MS,1857000,CORUMBA,CORUMBA,-18.004166666666666,-57.67166666666667
MS,1853004,COSTA RICA,COSTA RICA,-18.547222222222224,-53.13527777777778
MS,1953004,COSTA RICA,PORTO DE PEDRAS,-19.055,-53.015
MS,1853002,COXIM,CACHOEIRA POLVORA,-18.190555555555555,-54.257777777777775
MS,1854003,COXIM,JAURU,-18.649166666666666,-54.35722222222223
MS,1854004,COXIM,COXIM,-18.504166666666666,-54.75555555555555
MS,2254004,DEODAPOLIS,PORTO WILMA,-22.075277777777778,-54.189166666666665
MS,2055002,DOIS IRMAOS DO BURITI,PALMEIRAS,-20.448888888888888,-55.43083333333333
MS,2055003,DOIS IRMAOS DO BURITI,FAZENDA LAJEADO,-20.292222222222225,-55.445277777777775
MS,2254001,DOURADOS,DOURADOS,-22.398055555555555,-54.791666666666664
MS,2255004,DOURADOS,ITAUM,-22.08611111111111,-55.35305555555556
MS,1853005,FIGUEIRAO,COLONIA FIGUEIRAO,-18.679722222222225,-53.63777777777778
MS,2254003,GLORIA DE DOURADOS,GLORIA DE DOURADOS,-22.40583333333333,-54.23527777777778
MS,2156001,GUIA LOPES DA LAGUNA,JARDIM,-21.440555555555555,-56.090833333333336
MS,2354001,IGUATEMI,IGUATEMI,-23.681944444444447,-54.56166666666666
MS,2354004,IGUATEMI,COLONIA BOM JESUS,-23.449722222222224,-54.39361111111111
MS,1951005,INOCENCIA,INOCENCIA,-19.73638888888889,-51.933611111111105
MS,1952002,INOCENCIA,MORANGAS,-19.553611111111113,-52.16638888888889
MS,2254005,ITAPORA,ITAPORA,-22.07472222222222,-54.78388888888889
MS,2253000,IVINHEMA,UHE ITAIPU IVINHEMA,-22.38277777777778,-53.532222222222224
MS,2054019,JARAGUARI,JARAGUARI,-20.102222222222224,-54.43472222222222
MS,2253015,JATEI,FAZENDA JANGADA,-22.545,-54.02777777777778
MS,2255003,LAGUNA CARAPA,BOCAJA,-22.731944444444444,-55.242222222222225
MS,2155000,MARACAJU,MARACAJU,-21.61861111111111,-55.136944444444445
MS,1956005,MIRANDA,BODOQUENA,-19.870833333333334,-56.98361111111111
MS,2056001,MIRANDA,MIRANDA,-20.240833333333335,-56.395833333333336
MS,2056005,MIRANDA,GUAICURUS,-20.101944444444445,-56.79527777777778
MS,2353048,NAVIRAI,FAZENDA VACA BRANCA,-23.072777777777777,-53.82055555555556
MS,2354000,NAVIRAI,NAVIRAI,-23.05777777777778,-54.193888888888885
MS,2155001,NIOAQUE,NIOAQUE,-21.149166666666666,-55.825
MS,2153000,NOVA ANDRADINA,PORTO PINDAIBA,-21.61527777777778,-53.05222222222222
MS,2153003,NOVA ANDRADINA,XAVANTE,-21.98222222222222,-53.43888888888888
MS,1951002,PARANAIBA,PARANAIBA,-19.66361111111111,-51.19083333333333
MS,1951003,PARANAIBA,FAZENDA PINDORAMA,-19.390833333333333,-51.60888888888889
MS,2355002,PARANHOS,PORTO SAO DOMINGOS,-23.650277777777777,-55.39194444444444
MS,1854001,PEDRO GOMES,PEDRO GOMES,-18.09861111111111,-54.54722222222222
MS,1754004,PEDRO GOMES,PEDRO SEVERO,-17.830833333333334,-54.31305555555555
MS,2056007,PORTO MURTINHO,SANTA ROSA,-21.031944444444445,-56.988055555555555
MS,2157003,PORTO MURTINHO,SANTA OTILIA,-21.191944444444445,-57.03916666666667
MS,2157005,PORTO MURTINHO,MARABA,-21.68888888888889,-57.359722222222224
MS,2157006,PORTO MURTINHO,BARRANCO BRANCO,-21.098888888888887,-57.844722222222224
MS,2157004,PORTO MURTINHO,PORTO MURTINHO,-21.70138888888889,-57.891666666666666
MS,1953001,RIBAS DO RIO PARDO,VISTA ALEGRE,-19.784722222222225,-53.96388888888889
MS,2052002,RIBAS DO RIO PARDO,AGUA CLARA,-20.44527777777778,-52.901944444444446
MS,2053000,RIBAS DO RIO PARDO,RIBAS DO RIO PARDO,-20.44472222222222,-53.75805555555556
MS,2053001,RIBAS DO RIO PARDO,USINA MIMOSO,-20.676944444444445,-53.57138888888889
MS,2054020,RIBAS DO RIO PARDO,ALEGRE,-20.47083333333333,-54.09666666666667
MS,2153002,RIBAS DO RIO PARDO,PASSAGEM RIBEIRAO LONTRA,-21.409444444444443,-53.61333333333334
MS,2153004,RIBAS DO RIO PARDO,LANCEIRO,-21.022777777777776,-53.536944444444444
MS,2154000,RIO BRILHANTE,AROEIRA,-21.647222222222222,-54.42527777777777
MS,2154001,RIO BRILHANTE,PORTO RIO BRILHANTE,-21.80611111111111,-54.60305555555556
MS,2154006,RIO BRILHANTE,RETIRO GUARUJA,-21.871666666666666,-54.08083333333334
MS,1954003,RIO NEGRO,RIO NEGRO,-19.439722222222223,-54.983333333333334
MS,1854002,RIO VERDE DE MATO GROSSO,RIO VERDE DE MATO GROSSO,-18.91,-54.83222222222223
MS,1854006,RIO VERDE DE MATO GROSSO,CONFLUENCIA DO RIO JAURU,-18.730277777777776,-54.578611111111115
MS,1954002,ROCHEDO,ROCHEDO,-19.953333333333333,-54.87861111111111
MS,2053004,SANTA RITA DO PARDO,CAMPOS ELISIOS,-20.961111111111112,-53.28805555555555
MS,2152005,SANTA RITA DO PARDO,XAVANTINA DO SUL,-21.29527777777778,-52.81055555555555
MS,2152016,SANTA RITA DO PARDO,FAZENDA MIMOSINHO,-21.06972222222222,-52.993611111111115
MS,2051045,SELVIRIA,SELVIRIA,-20.363611111111112,-51.42388888888889
MS,2054021,SIDROLANDIA,SIDROLANDIA,-20.95138888888889,-54.97166666666667
MS,2154002,SIDROLANDIA,VAU DO BALSAMO,-20.99388888888889,-54.50805555555556
MS,2154007,SIDROLANDIA,CAPAO BONITO,-21.18277777777778,-54.74611111111111
MS,1754002,SONORA,POSTO CORRENTES (MT-163),-17.586944444444445,-54.75666666666667
MS,2355003,TACURU,TACURU,-23.640277777777776,-55.01916666666666
MS,2054009,TERENOS,SANTA ELISA,-20.490555555555556,-54.86694444444444
MS,2054005,TERENOS,JARAGUA,-20.493055555555557,-54.811388888888885
MS,2052004,TRES LAGOAS,GARCIAS,-20.602777777777778,-52.218333333333334
MS,2052006,TRES LAGOAS,PORTO GALEANO,-20.093888888888888,-52.16027777777778
MS,2152000,TRES LAGOAS,PORTO VELHO,-20.800555555555555,-52.388333333333335
MT,1556005,ACORIZAL,ACORIZAL,-15.206666666666665,-56.36555555555556
MT,1352000,AGUA BOA,FAZENDA SETE DE SETEMBRO,-13.88361111111111,-52.41277777777778
MT,1452004,AGUA BOA,AGUA BOA,-14.07638888888889,-52.150277777777774
MT,956000,ALTA FLORESTA,ALTA FLORESTA,-9.870277777777778,-56.102222222222224
MT,956001,ALTA FLORESTA,JUSANTE FOZ PEIXOTO DE AZEVEDO,-9.643333333333333,-56.01861111111111
MT,1056001,ALTA FLORESTA,ESTANCIA BURITI,-10.389444444444443,-56.41722222222222
MT,1753000,ALTO ARAGUAIA,ALTO ARAGUAIA,-17.3,-53.21944444444445
MT,1151000,ALTO BOA VISTA,BATE PAPO,-11.674722222222222,-51.37638888888889
MT,1653004,ALTO GARCAS,ALTO GARCAS,-16.944166666666668,-53.53361111111111
MT,1853000,ALTO TAQUARI,FAZENDA TAQUARI,-17.811111111111114,-53.288888888888884
MT,957001,APIACAS,NOVO PLANETA,-9.56638888888889,-57.39472222222222
MT,1653005,ARAGUAINHA,CAFELANDIA DO LESTE,-16.66888888888889,-53.453611111111115
MT,1456001,ARENAPOLIS,ARENAPOLIS (CANAA),-14.469444444444445,-56.85
MT,1058005,ARIPUANA,VALE DO NATAL,-10.588611111111112,-58.867777777777775
MT,1059000,ARIPUANA,HUMBOLDT,-10.175277777777778,-59.45166666666667
MT,1060001,ARIPUANA,FAZENDA MUIRAQUITA,-10.434444444444445,-60.55722222222222
MT,1655000,BARAO DE MELGACO,BAIA NOVA,-16.35611111111111,-55.58638888888889
MT,1655002,BARAO DE MELGACO,BARAO DE MELGACO,-16.19361111111111,-55.945277777777775
MT,1655004,BARAO DE MELGACO,SANTA LUCIA,-16.89388888888889,-55.907222222222224
MT,1656003,BARAO DE MELGACO,SAO JOSE DO BORIREU,-16.921111111111113,-56.22361111111111
MT,1755003,BARAO DE MELGACO,SAO JERONIMO,-17.201666666666664,-56.00861111111111
MT,1756000,BARAO DE MELGACO,ILHA CAMARGO,-17.057222222222222,-56.58555555555556
MT,1756001,BARAO DE MELGACO,SAO JOSE DO PIQUIRI,-17.29138888888889,-56.38472222222222
MT,1457001,BARRA DO BUGRES,TANGARA DA SERRA,-14.632222222222223,-57.468611111111116
MT,1557001,BARRA DO BUGRES,BARRA DO BUGRES,-15.076666666666666,-57.1825
MT,1552002,BARRA DO GARCAS,TORIQUEJE,-15.250277777777777,-53.055277777777775
MT,1552006,BARRA DO GARCAS,PINDAIBA,-15.035555555555556,-52.237500000000004
MT,1251000,BOM JESUS DO ARAGUAIA,ALO BRASIL,-12.164166666666667,-51.69694444444444
MT,1158003,BRASNORTE,FAZENDA TOMBADOR,-11.717777777777778,-58.04722222222222
MT,1257000,BRASNORTE,BRASNORTE,-12.116388888888888,-58.000277777777775
MT,1258001,BRASNORTE,FAZENDA FLORESTA,-12.8675,-58.07027777777778
MT,1657000,CACERES,CACERES,-16.05,-57.68333333333333
MT,1657002,CACERES,DESCALVADOS,-16.733611111111113,-57.750277777777775
MT,1657003,CACERES,CACERES (DNPVN),-16.081666666666667,-57.69416666666666
MT,1657004,CACERES,FLECHAS,-16.039166666666667,-57.2575
MT,1658000,CACERES,DESTACAMENTO DA CORIXA,-16.394444444444446,-58.33888888888889
MT,1353001,CAMPINAPOLIS,ESTANCIA RODEIO,-13.841944444444445,-53.24166666666667
MT,1357001,CAMPO NOVO DO PARECIS,CAMPO NOVO DO PARECIS,-13.692222222222222,-57.894444444444446
MT,1358001,CAMPO NOVO DO PARECIS,BACAVAL,-13.641388888888889,-58.28916666666667
MT,1358007,CAMPO NOVO DO PARECIS,ALDEIA SACRE II,-13.023888888888889,-58.18888888888888
MT,1555005,CAMPO VERDE,SAO JOSE DA SERRA,-15.836111111111112,-55.32194444444445
MT,1352001,CANARANA,GARAPU,-13.495555555555555,-52.45444444444445
MT,1352002,CANARANA,SERRA DOURADA,-13.705277777777777,-52.026666666666664
MT,1353002,CANARANA,POUSADA MATRINXA,-13.57,-53.074444444444445
MT,1055001,CARLINDA,INDECO,-10.112499999999999,-55.57
MT,1058004,CASTANHEIRA,NOVO TANGARA,-10.834166666666667,-58.80333333333333
MT,1158004,CASTANHEIRA,CASTANHEIRA,-11.139999999999999,-58.61611111111111
MT,1455004,CHAPADA DOS GUIMARAES,UHE MANSO MONTANTE,-14.81,-55.27638888888889
MT,1555001,CHAPADA DOS GUIMARAES,CHAPADA DOS GUIMARAES,-15.46888888888889,-55.72888888888889
MT,1555007,CHAPADA DOS GUIMARAES,USINA CASCA III PR2,-15.365555555555556,-55.43694444444444
MT,1555008,CHAPADA DOS GUIMARAES,FAZENDA ESTIVA PR3,-15.232777777777779,-55.74111111111111
MT,1555010,CHAPADA DOS GUIMARAES,UHE MANSO RIO QUILOMBO,-15.21361111111111,-55.64111111111111
MT,1555011,CHAPADA DOS GUIMARAES,UHE MANSO RIO RONCADOR,-15.091944444444445,-55.44166666666666
MT,1556013,CHAPADA DOS GUIMARAES,MT-351 / SOBERBO,-15.193333333333333,-56.000277777777775
MT,1154004,CLAUDIA,CLAUDIA,-11.493333333333332,-54.86555555555556
MT,1351000,COCALINHO,TRECHO MEDIO,-14.088055555555556,-51.69888888888889
MT,1055002,COLIDER,COLIDER,-10.79861111111111,-55.448611111111106
MT,1055003,COLIDER,FAZENDA TRATEX,-10.954166666666666,-55.54861111111111
MT,1359000,COMODORO,PADRONAL,-13.183055555555555,-59.87694444444445
MT,1359001,COMODORO,VILA ALEGRE,-13.778055555555556,-59.7675
MT,1360003,COMODORO,PORTO AZEITE,-13.730555555555556,-60.58833333333334
MT,958002,COTRIGUACU,COLNIZA,-9.45611111111111,-58.22416666666667
MT,958004,COTRIGUACU,COTRIGUACU,-9.913333333333334,-58.564166666666665
MT,1058002,COTRIGUACU,NUCLEO ARIEL,-9.856388888888889,-58.24888888888889
MT,1556000,CUIABA,NOSSA SENHORA DA GUIA,-15.355,-56.23166666666667
MT,1556002,CUIABA,CUIABA,-15.621666666666668,-56.108333333333334
MT,1256001,DIAMANTINO,GLEBA CELESTE,-12.2,-56.5
MT,1456005,DIAMANTINO,DIAMANTINO,-14.405833333333334,-56.44638888888888
MT,1456009,DIAMANTINO,PARECIS (BR-364),-14.15638888888889,-56.933055555555555
MT,1457003,DIAMANTINO,DECIOLANDIA,-14.183333333333334,-57.50694444444444
MT,1255002,FELIZ NATAL,NUCLEO COLONIAL RIO FERRO,-12.517777777777779,-54.9125
MT,1552001,GENERAL CARNEIRO,GENERAL CARNEIRO,-15.71111111111111,-52.754444444444445
MT,1553003,GENERAL CARNEIRO,FAZENDA ANJO DA GUARDA,-15.541944444444445,-53.45194444444445
MT,954001,GUARANTA DO NORTE,CACHIMBO,-9.81861111111111,-54.88638888888889
MT,954002,GUARANTA DO NORTE,GUARANTA DO NORTE,-9.975555555555555,-54.90416666666667
MT,1653002,GUIRATINGA,GUIRATINGA,-16.352777777777778,-53.76083333333333
MT,1654005,GUIRATINGA,VALE RICO,-16.391111111111112,-54.14944444444444
MT,1558004,INDIAVAI,ALTO JAURU,-15.44,-58.58777777777778
MT,1754000,ITIQUIRA,ITIQUIRA,-17.20777777777778,-54.14
MT,1755000,ITIQUIRA,SANTO ANTONIO DO PARAISO,-17.491666666666667,-55.23222222222223
MT,1554006,JACIARA,JACIARA,-15.988888888888889,-54.968333333333334
MT,1555020,JACIARA,PCH PEQUI JUSANTE,-15.996388888888887,-55.096111111111114
MT,1558013,JAURU,UHE JAURU BARRAMENTO,-15.237777777777778,-58.72972222222222
MT,1058006,JUARA,RIO ARINOS,-10.639722222222222,-58.00388888888889
MT,1157001,JUARA,JUARA,-11.253055555555555,-57.50666666666667
MT,1158001,JUINA,FONTANILHAS,-11.341666666666667,-58.33833333333334
MT,1158002,JUINA,JUINA,-11.408055555555556,-58.718611111111116
MT,1058003,JURUENA,JURUENA,-10.3125,-58.501666666666665
MT,1256002,LUCAS DO RIO VERDE,FAZENDA DIVISAO,-12.980555555555556,-56.315555555555555
MT,1050000,LUCIARA,LUCIARA,-11.219166666666666,-50.66861111111111
MT,1150006,LUCIARA,FAZENDA SANTA CRUZ,-11.220277777777778,-50.80722222222222
MT,1053001,MARCELANDIA,FAZENDA SANTA EMILIA,-10.539166666666667,-53.60888888888889
MT,1054000,MARCELANDIA,AGROPECUARIA CAJABI,-10.74611111111111,-54.54611111111111
MT,1154005,MARCELANDIA,RIACHO DE DEUS,-11.127222222222223,-54.47666666666667
MT,1054002,MATUPA,MATUPA,-10.150277777777777,-54.91888888888889
MT,1558001,MIRASSOL D'OESTE,PONTE CABACAL MT-125,-15.469166666666666,-57.89416666666666
MT,1455009,NOBRES,FAZENDA RIO NOVO,-14.220555555555556,-55.50666666666667
MT,1456004,NOBRES,QUEBO,-14.6525,-56.12388888888889
MT,1456003,NORTELANDIA,NORTELANDIA,-14.45111111111111,-56.814166666666665
MT,1556001,NOSSA SENHORA DO LIVRAMENTO,N.S. LIVRAMENTO - BOSQUE F. BARROS,-15.773888888888889,-56.349722222222226
MT,1454002,NOVA BRASILANDIA,NOVA BRASILANDIA,-14.92611111111111,-54.97277777777778
MT,1455010,NOVA BRASILANDIA,FAZENDA CAMPO VERDE,-14.777222222222223,-55.233333333333334
MT,1459003,NOVA LACERDA,NOVA LACERDA,-14.469444444444445,-59.59388888888889
MT,1357000,NOVA MARINGA,NOVA MARINGA,-13.066111111111113,-57.11333333333334
MT,957002,NOVA MONTE VERDE,NOVA MONTE VERDE,-9.976944444444445,-57.473888888888894
MT,1057001,NOVA MONTE VERDE,TRIVELATO,-9.941666666666666,-57.13305555555556
MT,1356002,NOVA MUTUM,NOVA MUTUM,-13.815555555555557,-56.12222222222222
MT,1452000,NOVA XAVANTINA,XAVANTINA,-14.672222222222222,-52.35472222222222
MT,1452001,NOVA XAVANTINA,NOVA XAVANTINA,-14.697222222222223,-52.35
MT,1250001,NOVO SANTO ANTONIO,SANTO ANTONIO DO LEVERGER,-12.290277777777778,-50.96555555555556
MT,956002,PARANAITA,PARANAITA,-9.693888888888889,-56.47416666666667
MT,1254003,PARANATINGA,AGROPECUARIA TRES IRMAOS,-12.797777777777778,-54.24861111111111
MT,1354000,PARANATINGA,FAZENDA AGROCHAPADA,-13.448333333333334,-54.28111111111111
MT,1354001,PARANATINGA,AGROPECUARIA MALP,-13.341666666666667,-54.077222222222225
MT,1354002,PARANATINGA,FAZENDA ITAGUACU,-13.138055555555555,-54.443888888888885
MT,1453000,PARANATINGA,PASSAGEM DA BR-309,-14.611944444444443,-53.99861111111111
MT,1454000,PARANATINGA,PARANATINGA,-14.417777777777777,-54.04944444444444
MT,1654001,PEDRA PRETA,SANTA TEREZINHA,-16.67388888888889,-54.26611111111111
MT,1654004,PEDRA PRETA,SANTA ESCOLASTICA,-16.843055555555555,-54.408055555555556
MT,1055000,PEIXOTO DE AZEVEDO,ESTRADA CUIABA - SANTAREM,-10.220277777777778,-54.971111111111114
MT,1656001,POCONE,PORTO CERCADO (Ex-Retiro Biguaçal),-16.511944444444445,-56.37555555555556
MT,1656002,POCONE,POCONE,-16.314722222222223,-56.54361111111111
MT,1656004,POCONE,SAO JOAO,-16.944166666666668,-56.63194444444444
MT,1757001,POCONE,PORTO CONCEICAO,-17.143333333333334,-57.35944444444445
MT,1652001,PONTE BRANCA,PONTE BRANCA,-16.76638888888889,-52.83722222222222
MT,1559000,PONTES E LACERDA,PONTES E LACERDA,-15.224166666666667,-59.35027777777778
MT,1051001,PORTO ALEGRE DO NORTE,PORTO ALEGRE DO NORTE,-10.867222222222223,-51.63055555555555
MT,1052001,PORTO ALEGRE DO NORTE,RIO COMANDANTE FONTOURA,-10.554722222222223,-52.18333333333333
MT,1156001,PORTO DOS GAUCHOS,SINOP (FAZENDA SEMPRE VERDE),-11.69138888888889,-55.448611111111106
MT,1156003,PORTO DOS GAUCHOS,NOVA AMERICANA,-11.64472222222222,-56.157222222222224
MT,1157000,PORTO DOS GAUCHOS,PORTO DOS GAUCHOS,-11.535833333333333,-57.41722222222222
MT,1157002,PORTO DOS GAUCHOS,OLHO D'AGUA,-11.715,-57.04194444444444
MT,1558005,PORTO ESPERIDIAO,PORTO ESPERIDIAO,-15.853333333333333,-58.465833333333336
MT,1557003,PORTO ESTRELA,BARRANQUINHO,-15.642222222222221,-57.475
MT,1554004,POXOREO,POXOREO,-15.833333333333334,-54.38333333333333
MT,1554005,PRIMAVERA DO LESTE,RIO DAS MORTES,-15.314722222222223,-54.17583333333333
